id,split,image_path,question,choices,num_choices,answer,subject,grade,topic,category,skill,context_group,difficulty_score
train_04880,train,images/train/train_04880.png,Select the statement that is true about Sydney's average monthly precipitation.,"[""More precipitation falls in June than in December."", ""Each month has about the same amount of precipitation."", ""Less precipitation falls in February than in November.""]",3,0,natural science,grade3,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.323158999573893
train_02892,train,images/train/train_02892.png,Select the statement that is true about Sydney's average monthly precipitation.,"[""March is the driest month of the year."", ""Each month has about the same amount of precipitation."", ""More precipitation falls in June than in December.""]",3,2,natural science,grade3,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.323158999573893
val_01303,val,images/val/val_01303.png,Which statement is true about the average monthly temperature in Riyadh?,"[""Each month of the year has about the same monthly temperature."", ""June, July, and August are colder than the other months of the year."", ""June, July, and August are hotter than the other months of the year.""]",3,2,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.32180618572132075
train_11786,train,images/train/train_11786.png,Which statement is true about the average monthly temperature in Riyadh?,"[""June, July, and August are hotter than the other months of the year."", ""Each month of the year has about the same monthly temperature."", ""June, July, and August are colder than the other months of the year.""]",3,0,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.32180618572132075
train_10852,train,images/train/train_10852.png,Which statement is true about the average monthly temperature in Riyadh?,"[""June, July, and August are hotter than the other months of the year."", ""Each month of the year has about the same monthly temperature."", ""December, January, and February are the hottest months of the year.""]",3,0,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.32180618572132075
train_11946,train,images/train/train_11946.png,Which statement is true about the average monthly temperature in Lagos?,"[""September, October, and November are much warmer than the other months of the year."", ""December, January, and February are the coldest months of the year."", ""The average monthly temperature does not change much throughout the year.""]",3,2,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.31855943247514723
train_12130,train,images/train/train_12130.png,Which statement is true about the average monthly temperature in Lagos?,"[""December, January, and February are the coldest months of the year."", ""September, October, and November are much warmer than the other months of the year."", ""The average monthly temperature does not change much throughout the year.""]",3,2,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.31855943247514723
train_07279,train,images/train/train_07279.png,"Complete the sentence.
The Queen Charlotte Fault formed at a () boundary.","[""convergent"", ""divergent"", ""transform""]",3,2,natural science,grade8,earth-science,Plate tectonics,Describe tectonic plate boundaries around the world,hint_and_lecture,0.3184489047060688
val_03540,val,images/val/val_03540.png,Which of these continents does the prime meridian intersect?,"[""Australia"", ""Antarctica"", ""North America""]",3,1,social science,grade5,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_07265,train,images/train/train_07265.png,Which of these continents does the prime meridian intersect?,"[""Australia"", ""Antarctica"", ""Asia""]",3,1,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
val_02349,val,images/val/val_02349.png,Which of these continents does the prime meridian intersect?,"[""Australia"", ""South America"", ""Africa""]",3,2,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_09416,train,images/train/train_09416.png,Which of these continents does the prime meridian intersect?,"[""Africa"", ""North America"", ""Asia""]",3,0,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_06794,train,images/train/train_06794.png,Which of these continents does the prime meridian intersect?,"[""Antarctica"", ""Australia"", ""South America""]",3,0,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_05071,train,images/train/train_05071.png,Which of these continents does the prime meridian intersect?,"[""Australia"", ""Africa"", ""North America""]",3,1,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_00748,train,images/train/train_00748.png,Which of these continents does the prime meridian intersect?,"[""Antarctica"", ""Australia"", ""South America""]",3,0,social science,grade5,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_02081,train,images/train/train_02081.png,Which of these continents does the prime meridian intersect?,"[""North America"", ""Antarctica"", ""Australia""]",3,1,social science,grade5,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_08011,train,images/train/train_08011.png,Which of these continents does the prime meridian intersect?,"[""Asia"", ""North America"", ""Antarctica""]",3,2,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_05557,train,images/train/train_05557.png,Which of these continents does the prime meridian intersect?,"[""Asia"", ""North America"", ""Africa""]",3,2,social science,grade5,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_05171,train,images/train/train_05171.png,Which of these continents does the prime meridian intersect?,"[""Australia"", ""Africa"", ""Asia""]",3,1,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_01243,train,images/train/train_01243.png,Which of these continents does the prime meridian intersect?,"[""Antarctica"", ""Asia"", ""North America""]",3,0,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
val_01617,val,images/val/val_01617.png,Which of these continents does the prime meridian intersect?,"[""South America"", ""Asia"", ""Antarctica""]",3,2,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
val_03905,val,images/val/val_03905.png,Which of these continents does the prime meridian intersect?,"[""Africa"", ""Asia"", ""South America""]",3,0,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
val_03275,val,images/val/val_03275.png,Which of these continents does the prime meridian intersect?,"[""North America"", ""Europe"", ""Asia""]",3,1,social science,grade5,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
val_01593,val,images/val/val_01593.png,Which of these continents does the prime meridian intersect?,"[""South America"", ""Asia"", ""Africa""]",3,2,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
val_02331,val,images/val/val_02331.png,Which of these continents does the prime meridian intersect?,"[""Antarctica"", ""South America"", ""North America""]",3,0,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
val_03063,val,images/val/val_03063.png,Which of these continents does the prime meridian intersect?,"[""North America"", ""Australia"", ""Europe""]",3,2,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
val_02865,val,images/val/val_02865.png,Which of these continents does the prime meridian intersect?,"[""South America"", ""North America"", ""Europe""]",3,2,social science,grade5,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_08966,train,images/train/train_08966.png,Which of these continents does the prime meridian intersect?,"[""Australia"", ""Europe"", ""South America""]",3,1,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_03764,train,images/train/train_03764.png,Which of these continents does the prime meridian intersect?,"[""Europe"", ""North America"", ""South America""]",3,0,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_10030,train,images/train/train_10030.png,Which of these continents does the prime meridian intersect?,"[""North America"", ""Africa"", ""South America""]",3,1,social science,grade4,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
train_08638,train,images/train/train_08638.png,Which of these continents does the prime meridian intersect?,"[""Australia"", ""North America"", ""Europe""]",3,2,social science,grade5,geography,Maps,Use lines of latitude and longitude,lecture_only,0.31844059331055874
